transaction_id,transaction_date,transaction_time,product_id,product_name,product_category,size,quantity,unit_price,total_price,payment_method,customer_id,loyalty_points_earned,location,barista_id,new_transaction_id
4804,2025-07-25,09:19:16,P301,Blueberry Muffin,Bakery,,2,2.5,5.0,Cash,,0,Downtown,EMP001,2331
4805,2025-03-10,13:33:26,P103,Latte,Coffee,Large,1,4.5,4.5,Debit Card,C669,9,Mall Branch,EMP002,591
4806,2025-03-02,17:28:04,P201,Green Tea,Tea,Medium,1,2.5,2.5,Credit Card,C880,2,Mall Branch,EMP005,2120
4807,2025-03-03,08:22:43,P302,Croissant,Bakery,,2,3.0,6.0,Debit Card,,0,Mall Branch,EMP004,1903
4808,2024-12-30,11:04:52,P103,Latte,Coffee,Large,1,4.5,4.5,Cash,C550,1,Airport,EMP003,1911
4809,2025-06-01,13:59:50,P103,Latte,Coffee,Large,2,4.5,9.0,Cash,,6,Downtown,EMP005,575
4810,2025-04-27,18:31:58,P201,Green Tea,Tea,Medium,2,2.5,5.0,Debit Card,C317,10,University,EMP003,892
4811,2024-09-17,13:10:30,P201,Green Tea,Tea,Small,2,2.0,4.0,Credit Card,C257,3,Airport,EMP001,2060
4812,2025-07-28,17:33:22,P201,Green Tea,Tea,Medium,3,2.5,7.5,Credit Card,,6,Airport,EMP002,141
4813,2024-09-21,11:47:40,P102,Cappuccino,Coffee,Medium,2,3.5,7.0,Credit Card,,0,Mall Branch,EMP003,1790
4814,2025-02-24,11:18:05,P201,Green Tea,Tea,Small,1,2.0,2.0,Debit Card,C851,1,Downtown,EMP002,17
4815,2025-06-19,16:31:03,P103,Latte,Coffee,Large,1,4.5,4.5,Debit Card,C825,3,University,EMP001,1087
4816,2025-06-02,16:55:25,P301,Blueberry Muffin,Bakery,,3,2.5,7.5,Cash,C791,2,Downtown,EMP004,253
4817,2024-09-30,18:00:14,P202,Chai Latte,Tea,Medium,3,3.5,10.5,Debit Card,C468,0,Airport,EMP004,465
4818,2024-11-27,18:13:00,P202,Chai Latte,Tea,Large,1,4.0,4.0,Cash,C860,7,University,EMP002,376
4819,2024-08-21,20:10:35,P202,Chai Latte,Tea,Medium,2,3.5,7.0,Debit Card,C889,3,Downtown,EMP005,1828
4820,2025-02-20,19:52:32,P103,Latte,Coffee,Medium,3,3.5,10.5,Debit Card,,0,Downtown,EMP005,520
4821,2024-12-06,11:30:35,P302,Croissant,Bakery,,1,3.0,3.0,Credit Card,C194,10,Airport,EMP004,1861
4822,2025-01-01,10:34:26,P202,Chai Latte,Tea,Medium,1,3.5,3.5,Cash,C707,1,Mall Branch,EMP002,90
4823,2024-10-24,15:02:41,P101,Espresso,Coffee,Medium,2,3.0,6.0,Debit Card,C875,0,Downtown,EMP005,720
4824,2025-02-22,13:17:56,P302,Croissant,Bakery,,1,3.0,3.0,Cash,C197,2,Downtown,EMP001,630
4825,2024-10-28,11:57:37,P103,Latte,Coffee,Large,2,4.5,9.0,Debit Card,,0,University,EMP005,1885
4826,2024-12-07,12:57:11,P101,Espresso,Coffee,Medium,3,3.0,9.0,Credit Card,C849,5,Mall Branch,EMP005,76
4827,2024-10-29,11:30:36,P301,Blueberry Muffin,Bakery,,2,2.5,5.0,Cash,C414,0,University,EMP004,926
4828,2025-01-28,19:43:27,P201,Green Tea,Tea,Medium,2,2.5,5.0,Cash,C215,2,Downtown,EMP002,2448
4829,2025-02-04,13:59:33,P101,Espresso,Coffee,Small,2,2.5,5.0,Debit Card,,8,Downtown,EMP003,1806
4830,2024-09-29,14:25:38,P102,Cappuccino,Coffee,Large,2,4.0,8.0,Credit Card,,1,Downtown,EMP003,970
4831,2025-03-26,20:19:44,P202,Chai Latte,Tea,Medium,2,3.5,7.0,Credit Card,,4,Mall Branch,EMP005,1095
4832,2025-01-09,18:47:05,P201,Green Tea,Tea,Small,2,2.0,4.0,Cash,C510,9,University,EMP002,2029
4833,2025-06-08,11:11:37,P201,Green Tea,Tea,Medium,2,2.5,5.0,Debit Card,C322,0,Downtown,EMP005,1405
4834,2025-06-18,17:41:37,P302,Croissant,Bakery,,1,3.0,3.0,Debit Card,,6,Downtown,EMP004,195
4835,2025-05-31,10:58:19,P103,Latte,Coffee,Medium,2,3.5,7.0,Cash,C404,6,Airport,EMP001,228
4836,2025-03-18,08:26:06,P102,Cappuccino,Coffee,Large,3,4.0,12.0,Debit Card,C700,0,University,EMP002,1460
4837,2025-03-02,18:25:59,P301,Blueberry Muffin,Bakery,,1,2.5,2.5,Credit Card,C888,0,Airport,EMP003,461
4838,2025-04-06,09:39:20,P101,Espresso,Coffee,Medium,1,3.0,3.0,Debit Card,,2,Downtown,EMP004,618
4839,2024-08-17,10:41:07,P103,Latte,Coffee,Large,1,4.5,4.5,Credit Card,C104,3,Downtown,EMP002,64
4840,2024-08-22,14:47:15,P101,Espresso,Coffee,Small,2,2.5,5.0,Cash,C115,0,Downtown,EMP004,2213
4841,2025-01-21,14:33:56,P103,Latte,Coffee,Large,2,4.5,9.0,Cash,,8,Airport,EMP005,2075
4842,2025-02-15,08:13:50,P102,Cappuccino,Coffee,Medium,3,3.5,10.5,Credit Card,C307,0,Downtown,EMP005,285
4843,2025-05-25,20:38:37,P101,Espresso,Coffee,Small,1,2.5,2.5,Credit Card,C190,0,Mall Branch,EMP004,1684
4844,2024-10-26,19:44:54,P201,Green Tea,Tea,Medium,3,2.5,7.5,Debit Card,C863,10,University,EMP004,2329
4845,2024-11-25,15:54:11,P302,Croissant,Bakery,,1,3.0,3.0,Cash,,6,Airport,EMP004,838
4846,2024-09-26,20:42:40,P201,Green Tea,Tea,Small,3,2.0,6.0,Credit Card,C374,0,Mall Branch,EMP002,831
4847,2025-03-11,16:30:20,P302,Croissant,Bakery,,1,3.0,3.0,Credit Card,C790,8,Mall Branch,EMP002,1188
4848,2025-06-15,18:49:15,P103,Latte,Coffee,Medium,3,3.5,10.5,Debit Card,C686,0,University,EMP003,224
4849,2025-02-16,12:29:40,P301,Blueberry Muffin,Bakery,,1,2.5,2.5,Cash,,1,University,EMP002,784
4850,2024-08-21,15:35:29,P201,Green Tea,Tea,Medium,2,2.5,5.0,Cash,,0,University,EMP005,950
4851,2025-02-19,08:50:57,P103,Latte,Coffee,Medium,3,3.5,10.5,Credit Card,C941,10,Mall Branch,EMP002,45
4852,2024-10-10,16:46:25,P102,Cappuccino,Coffee,Large,2,4.0,8.0,Cash,,0,Downtown,EMP004,1811
4853,2025-04-11,14:28:48,P103,Latte,Coffee,Large,3,4.5,13.5,Cash,C351,0,Airport,EMP001,471
4854,2025-03-23,17:37:10,P301,Blueberry Muffin,Bakery,,2,2.5,5.0,Debit Card,C287,6,Airport,EMP001,2082
4855,2024-11-07,18:31:52,P301,Blueberry Muffin,Bakery,,3,2.5,7.5,Credit Card,,3,Airport,EMP005,830
4856,2025-03-15,20:46:03,P302,Croissant,Bakery,,2,3.0,6.0,Debit Card,,0,Downtown,EMP005,1910
4857,2025-06-22,14:37:16,P103,Latte,Coffee,Medium,2,3.5,7.0,Cash,C542,3,University,EMP005,2269
4858,2024-12-31,18:03:05,P103,Latte,Coffee,Medium,3,3.5,10.5,Credit Card,C345,0,Mall Branch,EMP001,1892
4859,2024-11-20,14:34:27,P202,Chai Latte,Tea,Medium,2,3.5,7.0,Debit Card,,0,Downtown,EMP001,692
4860,2024-09-18,17:09:31,P103,Latte,Coffee,Large,2,4.5,9.0,Cash,C141,0,Airport,EMP005,1391
4861,2025-02-12,12:09:31,P302,Croissant,Bakery,,2,3.0,6.0,Cash,,6,Airport,EMP005,932
4862,2025-04-13,11:13:58,P301,Blueberry Muffin,Bakery,,2,2.5,5.0,Cash,,5,Downtown,EMP002,841
4863,2025-04-28,20:51:47,P103,Latte,Coffee,Large,2,4.5,9.0,Cash,C223,9,Downtown,EMP003,1939
4864,2025-01-31,15:18:57,P301,Blueberry Muffin,Bakery,,2,2.5,5.0,Credit Card,,0,University,EMP003,1574
4865,2024-09-06,15:34:59,P302,Croissant,Bakery,,3,3.0,9.0,Credit Card,,0,Airport,EMP002,2287
4866,2025-07-16,09:16:55,P201,Green Tea,Tea,Small,1,2.0,2.0,Credit Card,,10,University,EMP005,2489
4867,2025-01-13,16:40:58,P202,Chai Latte,Tea,Large,2,4.0,8.0,Credit Card,,0,Mall Branch,EMP005,148
4868,2024-10-22,14:42:08,P202,Chai Latte,Tea,Medium,3,3.5,10.5,Debit Card,C532,1,Mall Branch,EMP002,1033
4869,2025-03-25,08:55:49,P101,Espresso,Coffee,Small,2,2.5,5.0,Cash,C969,0,Mall Branch,EMP002,1312
4870,2024-12-05,19:40:29,P302,Croissant,Bakery,,2,3.0,6.0,Credit Card,,7,Airport,EMP005,388
4871,2024-10-31,16:53:17,P302,Croissant,Bakery,,2,3.0,6.0,Cash,,0,Airport,EMP005,1874
4872,2024-10-03,13:35:03,P301,Blueberry Muffin,Bakery,,2,2.5,5.0,Debit Card,,0,University,EMP005,916
4873,2025-02-13,16:03:25,P103,Latte,Coffee,Medium,3,3.5,10.5,Credit Card,C513,0,University,EMP003,1879
4874,2025-04-26,15:46:21,P103,Latte,Coffee,Medium,2,3.5,7.0,Debit Card,,1,University,EMP004,278
4875,2024-11-29,18:05:36,P202,Chai Latte,Tea,Large,2,4.0,8.0,Credit Card,C661,6,Downtown,EMP005,1978
4876,2025-05-25,17:44:22,P103,Latte,Coffee,Medium,2,3.5,7.0,Cash,,10,University,EMP003,1860
4877,2024-09-02,15:48:41,P101,Espresso,Coffee,Medium,3,3.0,9.0,Cash,C271,0,Mall Branch,EMP004,1826
4878,2025-01-01,18:22:11,P201,Green Tea,Tea,Medium,1,2.5,2.5,Debit Card,,0,Mall Branch,EMP005,1834
4879,2025-01-25,10:50:21,P102,Cappuccino,Coffee,Small,2,3.0,6.0,Debit Card,C225,7,University,EMP003,618
4880,2024-08-21,16:33:23,P201,Green Tea,Tea,Small,3,2.0,6.0,Cash,C779,9,Airport,EMP003,1631
4881,2025-07-28,11:00:19,P101,Espresso,Coffee,Medium,1,3.0,3.0,Cash,,0,Downtown,EMP005,2183
4882,2025-06-13,18:39:31,P202,Chai Latte,Tea,Medium,1,3.5,3.5,Debit Card,C988,1,Airport,EMP001,580
4883,2024-12-17,14:58:07,P201,Green Tea,Tea,Small,1,2.0,2.0,Debit Card,C560,0,University,EMP004,1171
4884,2025-02-16,11:31:45,P301,Blueberry Muffin,Bakery,,2,2.5,5.0,Debit Card,C770,10,University,EMP002,490
4885,2025-03-07,12:55:13,P202,Chai Latte,Tea,Large,1,4.0,4.0,Credit Card,C166,2,Downtown,EMP005,1183
4886,2025-06-19,09:53:58,P301,Blueberry Muffin,Bakery,,2,2.5,5.0,Credit Card,C490,4,Airport,EMP002,384
4887,2024-08-14,20:57:06,P301,Blueberry Muffin,Bakery,,2,2.5,5.0,Debit Card,C135,0,University,EMP005,163
4888,2025-07-24,09:27:48,P103,Latte,Coffee,Medium,3,3.5,10.5,Debit Card,C403,0,Downtown,EMP005,2489
4889,2024-12-17,15:36:49,P102,Cappuccino,Coffee,Large,1,4.0,4.0,Debit Card,C223,0,Airport,EMP003,1877
4890,2025-04-23,15:21:21,P301,Blueberry Muffin,Bakery,,3,2.5,7.5,Debit Card,,0,University,EMP002,1213
4891,2024-10-07,12:52:45,P101,Espresso,Coffee,Small,3,2.5,7.5,Cash,,5,Airport,EMP001,2463
4892,2025-06-06,18:55:34,P302,Croissant,Bakery,,2,3.0,6.0,Cash,C105,10,Mall Branch,EMP002,1363
4893,2025-04-22,10:55:35,P103,Latte,Coffee,Large,3,4.5,13.5,Debit Card,C547,0,Mall Branch,EMP004,1631
4894,2024-12-31,11:28:29,P101,Espresso,Coffee,Small,3,2.5,7.5,Cash,C229,0,University,EMP005,1205
4895,2024-09-06,08:25:21,P103,Latte,Coffee,Medium,2,3.5,7.0,Debit Card,C855,0,Downtown,EMP005,288
4896,2025-01-06,20:14:36,P301,Blueberry Muffin,Bakery,,2,2.5,5.0,Credit Card,C453,8,Airport,EMP002,1858
4897,2024-09-12,13:40:48,P103,Latte,Coffee,Large,3,4.5,13.5,Credit Card,,0,Downtown,EMP002,187
4898,2025-05-07,19:06:45,P301,Blueberry Muffin,Bakery,,3,2.5,7.5,Credit Card,C920,9,Mall Branch,EMP003,1908
4899,2024-09-05,17:43:04,P302,Croissant,Bakery,,2,3.0,6.0,Cash,,0,Mall Branch,EMP001,1162
4900,2025-06-23,12:53:11,P202,Chai Latte,Tea,Medium,3,3.5,10.5,Credit Card,,0,Downtown,EMP001,130
4901,2025-07-08,17:35:47,P202,Chai Latte,Tea,Medium,1,3.5,3.5,Cash,,0,Downtown,EMP001,2242
4902,2025-07-25,09:28:34,P301,Blueberry Muffin,Bakery,,3,2.5,7.5,Debit Card,C443,0,Airport,EMP004,2364
4903,2025-02-19,18:42:26,P301,Blueberry Muffin,Bakery,,3,2.5,7.5,Cash,,3,Airport,EMP002,1888
4904,2025-06-14,12:28:23,P301,Blueberry Muffin,Bakery,,3,2.5,7.5,Credit Card,C798,0,University,EMP004,144
4905,2024-12-30,19:26:17,P202,Chai Latte,Tea,Medium,1,3.5,3.5,Debit Card,C624,0,Mall Branch,EMP005,16
4906,2025-07-28,12:30:37,P102,Cappuccino,Coffee,Large,3,4.0,12.0,Cash,C562,3,Downtown,EMP001,2471
4907,2025-03-30,14:28:37,P103,Latte,Coffee,Large,3,4.5,13.5,Credit Card,C158,4,Airport,EMP005,245
4908,2025-04-29,18:22:33,P302,Croissant,Bakery,,1,3.0,3.0,Cash,C691,0,Mall Branch,EMP003,927
4909,2025-04-24,20:24:08,P101,Espresso,Coffee,Small,1,2.5,2.5,Credit Card,C923,0,Downtown,EMP001,2177
4910,2024-09-13,18:37:29,P301,Blueberry Muffin,Bakery,,3,2.5,7.5,Credit Card,C307,8,Mall Branch,EMP003,907
4911,2025-05-13,13:09:50,P201,Green Tea,Tea,Medium,2,2.5,5.0,Credit Card,C124,1,Mall Branch,EMP002,887
4912,2024-08-19,12:07:44,P102,Cappuccino,Coffee,Small,2,3.0,6.0,Credit Card,C492,1,Mall Branch,EMP004,341
4913,2025-03-18,10:03:41,P101,Espresso,Coffee,Small,3,2.5,7.5,Credit Card,C907,0,Mall Branch,EMP002,2052
4914,2025-02-08,09:46:28,P202,Chai Latte,Tea,Medium,2,3.5,7.0,Credit Card,C564,0,Downtown,EMP005,1434
4915,2025-07-24,19:55:45,P202,Chai Latte,Tea,Large,2,4.0,8.0,Cash,C207,7,Mall Branch,EMP001,306
4916,2025-02-21,19:37:52,P202,Chai Latte,Tea,Medium,1,3.5,3.5,Credit Card,C539,3,Airport,EMP004,908
4917,2024-09-06,14:30:32,P202,Chai Latte,Tea,Medium,2,3.5,7.0,Debit Card,C968,0,University,EMP002,1372
4918,2024-12-17,14:43:25,P201,Green Tea,Tea,Small,2,2.0,4.0,Credit Card,C676,5,University,EMP001,321
4919,2025-07-18,11:04:37,P302,Croissant,Bakery,,3,3.0,9.0,Credit Card,C903,4,Downtown,EMP004,559
4920,2025-02-19,17:04:39,P101,Espresso,Coffee,Medium,2,3.0,6.0,Cash,C364,5,Airport,EMP001,1205
4921,2025-04-02,08:31:12,P201,Green Tea,Tea,Medium,1,2.5,2.5,Credit Card,C813,6,University,EMP003,1410
4922,2025-04-01,09:13:20,P103,Latte,Coffee,Medium,2,3.5,7.0,Debit Card,C122,0,Downtown,EMP005,1642
4923,2025-02-04,19:43:19,P201,Green Tea,Tea,Medium,1,2.5,2.5,Cash,C849,2,Downtown,EMP001,1132
4924,2025-01-03,12:35:56,P103,Latte,Coffee,Large,1,4.5,4.5,Cash,C495,0,University,EMP003,2458
4925,2024-08-08,18:23:33,P301,Blueberry Muffin,Bakery,,2,2.5,5.0,Debit Card,C558,0,University,EMP003,818
4926,2025-02-06,18:35:00,P201,Green Tea,Tea,Medium,3,2.5,7.5,Cash,C473,3,Downtown,EMP001,1195
4927,2025-05-13,20:08:16,P202,Chai Latte,Tea,Medium,3,3.5,10.5,Debit Card,C392,4,University,EMP002,12
4928,2025-01-10,09:38:22,P201,Green Tea,Tea,Small,3,2.0,6.0,Debit Card,C166,10,University,EMP003,195
4929,2025-03-06,19:48:58,P201,Green Tea,Tea,Small,3,2.0,6.0,Credit Card,C480,0,Mall Branch,EMP001,2230
4930,2025-06-26,13:15:46,P101,Espresso,Coffee,Medium,3,3.0,9.0,Debit Card,C796,0,Downtown,EMP003,656
4931,2024-08-30,18:38:28,P302,Croissant,Bakery,,2,3.0,6.0,Debit Card,C392,9,Mall Branch,EMP002,1922
4932,2024-11-12,15:01:56,P101,Espresso,Coffee,Medium,1,3.0,3.0,Cash,,2,University,EMP002,2078
4933,2025-04-20,12:31:42,P101,Espresso,Coffee,Small,1,2.5,2.5,Debit Card,,8,Downtown,EMP001,1620
4934,2024-09-18,16:29:42,P101,Espresso,Coffee,Medium,2,3.0,6.0,Cash,C981,0,Mall Branch,EMP002,1120
4935,2025-05-05,15:18:49,P301,Blueberry Muffin,Bakery,,1,2.5,2.5,Cash,,4,University,EMP004,778
4936,2024-10-23,11:13:36,P202,Chai Latte,Tea,Large,3,4.0,12.0,Credit Card,C486,7,Mall Branch,EMP001,444
4937,2024-10-13,18:05:58,P302,Croissant,Bakery,,2,3.0,6.0,Credit Card,,0,University,EMP003,298
4938,2025-06-24,20:59:28,P101,Espresso,Coffee,Medium,3,3.0,9.0,Credit Card,C334,2,Airport,EMP001,808
4939,2025-02-20,19:58:26,P103,Latte,Coffee,Large,3,4.5,13.5,Debit Card,C868,9,University,EMP002,1761
4940,2025-07-07,17:49:02,P301,Blueberry Muffin,Bakery,,1,2.5,2.5,Cash,,10,Airport,EMP002,845
4941,2024-12-21,14:35:36,P101,Espresso,Coffee,Small,2,2.5,5.0,Debit Card,C578,0,Airport,EMP005,1016
4942,2025-05-13,16:20:27,P301,Blueberry Muffin,Bakery,,1,2.5,2.5,Debit Card,C598,0,Airport,EMP001,1385
4943,2025-01-15,09:46:06,P202,Chai Latte,Tea,Large,3,4.0,12.0,Debit Card,C866,1,Mall Branch,EMP003,1398
4944,2025-02-11,08:19:35,P302,Croissant,Bakery,,3,3.0,9.0,Credit Card,C170,8,Mall Branch,EMP005,554
4945,2024-10-24,16:03:55,P201,Green Tea,Tea,Small,1,2.0,2.0,Debit Card,C609,0,Mall Branch,EMP005,2351
4946,2025-05-31,17:24:33,P202,Chai Latte,Tea,Large,3,4.0,12.0,Debit Card,,0,Downtown,EMP003,421
4947,2025-08-01,13:59:59,P202,Chai Latte,Tea,Medium,3,3.5,10.5,Debit Card,C943,7,Airport,EMP004,1270
4948,2024-09-26,18:59:20,P301,Blueberry Muffin,Bakery,,2,2.5,5.0,Debit Card,C459,4,Airport,EMP004,1261
4949,2025-06-25,10:21:40,P201,Green Tea,Tea,Small,1,2.0,2.0,Credit Card,C645,1,University,EMP003,185
4950,2024-09-07,12:51:16,P302,Croissant,Bakery,,1,3.0,3.0,Debit Card,C775,0,Mall Branch,EMP003,468
4951,2024-11-29,19:31:56,P102,Cappuccino,Coffee,Large,2,4.0,8.0,Debit Card,,10,University,EMP001,2411
4952,2025-01-29,18:55:38,P101,Espresso,Coffee,Medium,1,3.0,3.0,Cash,C776,0,Mall Branch,EMP005,1307
4953,2025-03-08,08:18:15,P102,Cappuccino,Coffee,Small,2,3.0,6.0,Credit Card,C326,5,Mall Branch,EMP001,1577
4954,2024-12-31,17:24:04,P301,Blueberry Muffin,Bakery,,1,2.5,2.5,Cash,,8,Downtown,EMP005,336
4955,2025-06-18,17:17:05,P301,Blueberry Muffin,Bakery,,1,2.5,2.5,Cash,C378,0,University,EMP004,2210
4956,2024-09-12,15:50:18,P102,Cappuccino,Coffee,Large,1,4.0,4.0,Cash,,5,University,EMP004,1498
4957,2024-11-17,19:14:02,P103,Latte,Coffee,Large,1,4.5,4.5,Cash,,0,University,EMP003,2060
4958,2025-04-19,18:50:53,P102,Cappuccino,Coffee,Large,1,4.0,4.0,Credit Card,C205,7,University,EMP003,1448
4959,2025-05-17,13:04:56,P102,Cappuccino,Coffee,Medium,2,3.5,7.0,Debit Card,C167,10,University,EMP004,588
4960,2024-09-26,15:21:45,P202,Chai Latte,Tea,Medium,1,3.5,3.5,Credit Card,C541,0,Mall Branch,EMP001,1882
4961,2025-06-02,09:33:37,P201,Green Tea,Tea,Small,2,2.0,4.0,Cash,C599,0,Downtown,EMP004,201
4962,2025-03-13,18:48:15,P201,Green Tea,Tea,Medium,1,2.5,2.5,Cash,C447,3,University,EMP004,522
4963,2025-01-20,15:23:46,P202,Chai Latte,Tea,Large,3,4.0,12.0,Cash,C994,0,University,EMP002,1888
4964,2024-09-26,10:31:02,P101,Espresso,Coffee,Medium,2,3.0,6.0,Cash,,6,University,EMP001,1712
4965,2024-10-04,15:37:01,P103,Latte,Coffee,Medium,2,3.5,7.0,Cash,C662,6,Downtown,EMP005,788
4966,2024-12-21,19:17:57,P202,Chai Latte,Tea,Large,1,4.0,4.0,Credit Card,C444,0,University,EMP001,60
4967,2025-04-14,19:01:08,P301,Blueberry Muffin,Bakery,,1,2.5,2.5,Credit Card,C228,0,Mall Branch,EMP002,578
4968,2025-07-07,17:58:19,P103,Latte,Coffee,Large,1,4.5,4.5,Debit Card,,2,Airport,EMP003,321
4969,2024-11-15,11:49:59,P102,Cappuccino,Coffee,Small,3,3.0,9.0,Debit Card,C107,0,Mall Branch,EMP001,1459
4970,2025-02-20,19:39:18,P102,Cappuccino,Coffee,Large,3,4.0,12.0,Debit Card,,0,Downtown,EMP001,2038
4971,2025-06-06,18:20:26,P302,Croissant,Bakery,,2,3.0,6.0,Debit Card,,10,Airport,EMP002,923
4972,2025-07-04,12:07:43,P103,Latte,Coffee,Medium,1,3.5,3.5,Debit Card,C106,5,University,EMP003,1410
4973,2024-09-26,17:20:39,P201,Green Tea,Tea,Small,2,2.0,4.0,Debit Card,C221,0,Mall Branch,EMP002,1695
4974,2025-07-01,09:55:45,P102,Cappuccino,Coffee,Large,3,4.0,12.0,Cash,C651,0,Downtown,EMP002,569
4975,2025-04-17,08:48:53,P302,Croissant,Bakery,,3,3.0,9.0,Credit Card,C355,3,Mall Branch,EMP005,1102
4976,2025-05-06,15:02:16,P201,Green Tea,Tea,Medium,2,2.5,5.0,Cash,,0,Mall Branch,EMP002,527
4977,2024-12-03,20:53:54,P201,Green Tea,Tea,Small,2,2.0,4.0,Debit Card,,0,Downtown,EMP001,2173
4978,2024-09-03,12:40:03,P103,Latte,Coffee,Medium,2,3.5,7.0,Cash,C745,8,Downtown,EMP005,871
4979,2024-08-11,13:09:12,P103,Latte,Coffee,Large,1,4.5,4.5,Cash,,4,Mall Branch,EMP004,280
4980,2025-07-14,16:50:13,P201,Green Tea,Tea,Medium,3,2.5,7.5,Debit Card,C592,0,Mall Branch,EMP001,1893
4981,2024-08-29,19:22:19,P302,Croissant,Bakery,,1,3.0,3.0,Credit Card,C558,2,Mall Branch,EMP002,1752
4982,2024-10-23,15:19:51,P101,Espresso,Coffee,Medium,1,3.0,3.0,Debit Card,C956,0,Mall Branch,EMP001,674
4983,2025-07-13,08:50:11,P302,Croissant,Bakery,,2,3.0,6.0,Cash,C575,0,Mall Branch,EMP003,1152
4984,2025-05-13,11:00:07,P202,Chai Latte,Tea,Medium,2,3.5,7.0,Cash,,9,Downtown,EMP005,2362
4985,2024-09-29,09:12:18,P301,Blueberry Muffin,Bakery,,1,2.5,2.5,Credit Card,,3,University,EMP005,332
4986,2024-12-28,19:27:13,P302,Croissant,Bakery,,1,3.0,3.0,Credit Card,C101,9,Airport,EMP004,1174
4987,2024-08-28,17:31:54,P103,Latte,Coffee,Medium,1,3.5,3.5,Credit Card,,9,Mall Branch,EMP004,2040
4988,2024-09-13,09:18:24,P301,Blueberry Muffin,Bakery,,3,2.5,7.5,Cash,,3,Mall Branch,EMP005,1478
4989,2024-09-25,19:40:13,P202,Chai Latte,Tea,Large,1,4.0,4.0,Cash,C274,1,University,EMP003,36
4990,2025-07-20,19:31:45,P103,Latte,Coffee,Large,3,4.5,13.5,Cash,C427,0,Airport,EMP003,1709
4991,2025-06-30,18:33:41,P102,Cappuccino,Coffee,Small,2,3.0,6.0,Cash,C801,10,University,EMP005,1444
4992,2024-10-08,16:41:12,P302,Croissant,Bakery,,2,3.0,6.0,Cash,C413,4,Airport,EMP001,2254
4993,2024-10-16,19:01:35,P101,Espresso,Coffee,Medium,3,3.0,9.0,Cash,C621,4,Airport,EMP005,1380
4994,2025-01-21,13:10:17,P102,Cappuccino,Coffee,Large,2,4.0,8.0,Cash,C398,5,University,EMP002,440
4995,2025-03-31,15:08:43,P102,Cappuccino,Coffee,Medium,1,3.5,3.5,Credit Card,C295,0,Airport,EMP002,1120
4996,2025-02-26,11:43:52,P101,Espresso,Coffee,Medium,1,3.0,3.0,Credit Card,C764,6,University,EMP004,164
4997,2025-08-01,14:39:19,P103,Latte,Coffee,Large,1,4.5,4.5,Credit Card,C413,0,Mall Branch,EMP003,148
4998,2025-05-19,14:28:20,P103,Latte,Coffee,Large,2,4.5,9.0,Cash,C703,0,Downtown,EMP004,2342
1,2025-03-13,10:10:19,P302,Latte,Bakery,,1,3.0,3.0,Debit Card,C624,6,Airport,EMP001,861
2,2024-09-26,13:13:41,P302,Chai Latte,Bakery,,1,3.0,3.0,Credit Card,C549,6,University,EMP001,1295
3,2025-03-23,16:17:20,P302,Latte,Bakery,,2,3.0,6.0,Cash,C857,0,Airport,EMP002,1131
4,2025-05-28,16:31:54,P201,Blueberry Muffin,Tea,Small,2,2.0,4.0,Credit Card,C402,8,Downtown,EMP004,1096
5,2025-01-16,19:17:24,P302,Latte,Bakery,,3,3.0,9.0,Credit Card,,0,Mall Branch,EMP002,1639
6,2025-01-02,10:48:16,P101,Croissant,Coffee,Small,1,2.5,2.5,Debit Card,C511,3,Airport,EMP002,2170
7,2024-09-16,20:51:57,P201,Blueberry Muffin,Tea,Small,1,2.0,2.0,Debit Card,,7,Mall Branch,EMP003,467
8,2024-11-19,14:17:27,P103,Croissant,Coffee,Medium,3,3.5,10.5,Cash,C944,2,University,EMP001,1239
9,2024-11-17,18:05:45,P201,Blueberry Muffin,Tea,Medium,3,2.5,7.5,Credit Card,C502,7,University,EMP002,331
10,2025-04-09,10:34:23,P302,Latte,Bakery,,3,3.0,9.0,Credit Card,,9,Airport,EMP005,1483
11,2024-12-21,20:42:07,P102,Blueberry Muffin,Coffee,Large,2,4.0,8.0,Debit Card,C656,3,Airport,EMP002,2136
12,2024-11-24,16:21:41,P302,Cappuccino,Bakery,,3,3.0,9.0,Credit Card,C789,5,Downtown,EMP002,131
13,2025-05-14,12:48:39,P201,Blueberry Muffin,Tea,Medium,2,2.5,5.0,Debit Card,C516,9,Downtown,EMP001,1686
14,2024-10-17,19:22:30,P202,Croissant,Tea,Large,3,4.0,12.0,Credit Card,C652,3,Mall Branch,EMP002,770
15,2025-02-11,18:53:16,P102,Croissant,Coffee,Small,2,3.0,6.0,Credit Card,,6,Mall Branch,EMP001,2392
16,2025-05-08,12:16:37,P102,Croissant,Coffee,Small,1,3.0,3.0,Credit Card,C547,5,Mall Branch,EMP004,1516
17,2025-03-13,15:36:19,P201,Blueberry Muffin,Tea,Medium,2,2.5,5.0,Debit Card,C590,10,Mall Branch,EMP005,2434
18,2024-09-11,15:27:29,P202,Croissant,Tea,Large,1,4.0,4.0,Credit Card,C720,0,Mall Branch,EMP002,1216
19,2025-07-30,20:25:29,P201,Croissant,Tea,Small,2,2.0,4.0,Credit Card,C567,4,Mall Branch,EMP003,956
20,2024-12-15,09:20:34,P101,Blueberry Muffin,Coffee,Small,2,2.5,5.0,Cash,C290,6,Mall Branch,EMP005,2325
