transaction_id,transaction_date,transaction_time,product_id,product_name,product_category,size,quantity,unit_price,total_price,payment_method,customer_id,loyalty_points_earned,location,barista_id
2219,2024-09-05,14:09:46,P102,Cappuccino,Coffee,Medium,3,3.5,10.5,Credit Card,C554,3,Downtown,EMP001
2220,2025-04-17,09:47:07,P302,Croissant,Bakery,NA,3,3.0,9.0,Cash,C846,5,Mall Branch,EMP002
2221,2025-02-24,18:31:09,P101,Espresso,Coffee,Small,1,2.5,2.5,Cash,C639,5,Downtown,EMP001
2222,2025-06-06,15:14:44,P201,Green Tea,Tea,Small,1,2.0,2.0,Cash,NA,0,University,EMP001
2223,2025-01-09,20:35:19,P202,Chai Latte,Tea,Medium,3,3.5,10.5,Debit Card,NA,0,Downtown,EMP001
2224,2024-10-10,19:03:35,P202,Chai Latte,Tea,Large,1,4.0,4.0,Credit Card,C641,10,Downtown,EMP001
2225,2024-12-05,10:08:51,P202,Chai Latte,Tea,Medium,3,3.5,10.5,Debit Card,C792,0,Downtown,EMP005
2226,2024-11-26,15:17:50,P202,Chai Latte,Tea,Large,1,4.0,4.0,Credit Card,C190,0,Airport,EMP004
2227,2025-03-17,11:51:57,P102,Cappuccino,Coffee,Small,2,3.0,6.0,Debit Card,NA,8,Airport,EMP002
2228,2025-03-17,11:13:28,P202,Chai Latte,Tea,Medium,3,3.5,10.5,Debit Card,NA,6,Airport,EMP004
2229,2025-02-12,15:09:02,P202,Chai Latte,Tea,Large,2,4.0,8.0,Cash,C797,0,Downtown,EMP003
2230,2025-04-04,19:50:12,P202,Chai Latte,Tea,Large,3,4.0,12.0,Credit Card,C316,6,Airport,EMP004
2231,2025-04-18,15:17:28,P301,Blueberry Muffin,Bakery,NA,3,2.5,7.5,Debit Card,C521,1,Downtown,EMP003
2232,2024-09-28,12:09:37,P302,Croissant,Bakery,NA,1,3.0,3.0,Cash,C122,6,University,EMP004
2233,2025-06-01,19:34:43,P102,Cappuccino,Coffee,Small,2,3.0,6.0,Debit Card,C155,0,Airport,EMP001
2234,2024-08-19,17:21:56,P201,Green Tea,Tea,Medium,1,2.5,2.5,Debit Card,C471,9,Downtown,EMP004
2235,2024-10-24,12:50:28,P102,Cappuccino,Coffee,Large,2,4.0,8.0,Cash,C955,0,University,EMP001
2236,2024-10-20,12:32:15,P102,Cappuccino,Coffee,Large,2,4.0,8.0,Credit Card,NA,10,Airport,EMP004
2237,2025-06-08,19:35:28,P101,Espresso,Coffee,Medium,3,3.0,9.0,Cash,C122,10,University,EMP004
2238,2025-07-11,14:24:18,P201,Green Tea,Tea,Small,2,2.0,4.0,Cash,C702,0,University,EMP001
2239,2024-09-19,19:46:44,P302,Croissant,Bakery,NA,2,3.0,6.0,Cash,NA,0,Downtown,EMP003
2240,2024-11-23,08:46:55,P103,Latte,Coffee,Large,1,4.5,4.5,Debit Card,C920,8,Downtown,EMP004
2241,2024-11-05,16:10:06,P202,Chai Latte,Tea,Medium,1,3.5,3.5,Debit Card,C827,9,Mall Branch,EMP004
2242,2024-10-14,20:22:45,P101,Espresso,Coffee,Small,2,2.5,5.0,Debit Card,C574,4,Downtown,EMP005
2243,2024-09-11,20:53:13,P201,Green Tea,Tea,Small,2,2.0,4.0,Cash,NA,0,Airport,EMP004
2244,2025-02-21,10:36:29,P102,Cappuccino,Coffee,Medium,1,3.5,3.5,Credit Card,C425,0,Mall Branch,EMP004
2245,2024-11-08,16:13:18,P302,Croissant,Bakery,NA,2,3.0,6.0,Cash,C656,0,Airport,EMP005
2246,2024-11-19,19:39:38,P202,Chai Latte,Tea,Medium,2,3.5,7.0,Credit Card,C459,0,Downtown,EMP002
2247,2025-05-08,09:59:15,P201,Green Tea,Tea,Medium,2,2.5,5.0,Cash,NA,0,Airport,EMP003
2248,2025-03-19,10:23:57,P102,Cappuccino,Coffee,Medium,1,3.5,3.5,Cash,NA,8,Mall Branch,EMP004
2249,2025-07-12,12:51:19,P202,Chai Latte,Tea,Large,2,4.0,8.0,Debit Card,NA,3,Downtown,EMP001
2250,2025-06-29,19:28:04,P103,Latte,Coffee,Large,3,4.5,13.5,Cash,C790,9,Mall Branch,EMP002
2251,2024-09-18,19:14:23,P103,Latte,Coffee,Medium,3,3.5,10.5,Credit Card,C154,3,Mall Branch,EMP001
2252,2025-01-17,12:25:22,P302,Croissant,Bakery,NA,2,3.0,6.0,Credit Card,C984,3,Mall Branch,EMP004
2253,2025-07-22,19:33:59,P201,Green Tea,Tea,Medium,3,2.5,7.5,Cash,C129,0,Downtown,EMP004
2254,2024-10-03,20:40:17,P103,Latte,Coffee,Medium,3,3.5,10.5,Cash,C334,7,University,EMP002
2255,2025-05-08,10:10:00,P103,Latte,Coffee,Medium,3,3.5,10.5,Credit Card,C636,0,University,EMP005
2256,2025-02-28,09:19:19,P302,Croissant,Bakery,NA,2,3.0,6.0,Credit Card,C512,0,Downtown,EMP005
2257,2025-04-06,12:56:35,P202,Chai Latte,Tea,Medium,1,3.5,3.5,Cash,C274,1,Mall Branch,EMP004
2258,2025-05-23,20:37:49,P101,Espresso,Coffee,Medium,1,3.0,3.0,Debit Card,NA,10,University,EMP003
2259,2024-08-18,18:13:38,P101,Espresso,Coffee,Small,2,2.5,5.0,Cash,NA,5,University,EMP004
2260,2025-05-04,15:41:26,P202,Chai Latte,Tea,Large,1,4.0,4.0,Credit Card,C974,10,Airport,EMP002
2261,2025-07-19,11:53:57,P202,Chai Latte,Tea,Medium,1,3.5,3.5,Debit Card,C324,5,Downtown,EMP005
2262,2024-12-24,13:00:56,P301,Blueberry Muffin,Bakery,NA,2,2.5,5.0,Credit Card,C209,0,Downtown,EMP001
2263,2024-10-18,16:32:37,P202,Chai Latte,Tea,Large,1,4.0,4.0,Credit Card,NA,0,Downtown,EMP001
2264,2025-04-25,19:40:02,P302,Croissant,Bakery,NA,3,3.0,9.0,Cash,C561,0,Mall Branch,EMP004
2265,2024-09-21,08:01:03,P302,Croissant,Bakery,NA,3,3.0,9.0,Cash,C423,10,Downtown,EMP005
2266,2025-05-22,09:44:52,P103,Latte,Coffee,Medium,2,3.5,7.0,Debit Card,NA,9,University,EMP001
2267,2025-04-21,12:24:43,P302,Croissant,Bakery,NA,3,3.0,9.0,Cash,C458,0,Downtown,EMP001
2268,2025-03-05,10:41:25,P102,Cappuccino,Coffee,Small,1,3.0,3.0,Debit Card,NA,0,Airport,EMP005
2269,2025-05-25,08:25:09,P201,Green Tea,Tea,Small,1,2.0,2.0,Credit Card,NA,0,Airport,EMP005
2270,2025-01-14,16:49:32,P101,Espresso,Coffee,Medium,3,3.0,9.0,Cash,NA,4,Mall Branch,EMP005
2271,2025-07-15,12:47:56,P301,Blueberry Muffin,Bakery,NA,1,2.5,2.5,Debit Card,C197,9,Airport,EMP005
2272,2025-02-13,11:31:45,P202,Chai Latte,Tea,Medium,2,3.5,7.0,Debit Card,C691,0,Mall Branch,EMP003
2273,2025-06-22,14:12:54,P302,Croissant,Bakery,NA,3,3.0,9.0,Credit Card,NA,0,Airport,EMP005
2274,2024-11-25,15:00:20,P103,Latte,Coffee,Large,3,4.5,13.5,Cash,C172,1,Downtown,EMP002
2275,2024-10-01,19:56:06,P101,Espresso,Coffee,Medium,1,3.0,3.0,Debit Card,C621,5,Mall Branch,EMP002
2276,2024-08-29,12:19:38,P201,Green Tea,Tea,Small,3,2.0,6.0,Credit Card,NA,1,Mall Branch,EMP002
2277,2025-03-18,20:37:23,P301,Blueberry Muffin,Bakery,NA,2,2.5,5.0,Credit Card,NA,5,Mall Branch,EMP003
2278,2024-12-01,18:41:24,P202,Chai Latte,Tea,Large,2,4.0,8.0,Cash,NA,7,Downtown,EMP001
2279,2024-09-11,13:07:04,P302,Croissant,Bakery,NA,1,3.0,3.0,Cash,C403,1,Airport,EMP002
2280,2025-04-27,19:27:46,P202,Chai Latte,Tea,Large,3,4.0,12.0,Debit Card,C362,0,University,EMP005
2281,2024-11-26,17:12:41,P301,Blueberry Muffin,Bakery,NA,1,2.5,2.5,Credit Card,C464,0,Airport,EMP002
2282,2025-01-13,08:32:16,P201,Green Tea,Tea,Small,3,2.0,6.0,Debit Card,NA,0,Airport,EMP001
2283,2025-05-03,19:49:48,P201,Green Tea,Tea,Medium,3,2.5,7.5,Cash,NA,10,Airport,EMP001
2284,2024-12-02,09:08:21,P102,Cappuccino,Coffee,Small,3,3.0,9.0,Cash,C853,0,University,EMP005
2285,2025-03-19,08:37:08,P301,Blueberry Muffin,Bakery,NA,1,2.5,2.5,Debit Card,NA,9,University,EMP004
2286,2024-09-05,10:53:04,P101,Espresso,Coffee,Small,1,2.5,2.5,Credit Card,C674,6,Airport,EMP003
2287,2024-12-31,10:33:48,P201,Green Tea,Tea,Medium,1,2.5,2.5,Cash,C987,0,Airport,EMP001
2288,2024-10-16,16:57:39,P101,Espresso,Coffee,Small,3,2.5,7.5,Cash,C590,10,University,EMP002
2289,2024-09-15,20:35:06,P201,Green Tea,Tea,Medium,1,2.5,2.5,Debit Card,NA,0,Downtown,EMP004
2290,2024-09-06,12:35:16,P202,Chai Latte,Tea,Medium,3,3.5,10.5,Credit Card,C662,7,Airport,EMP005
2291,2024-12-08,12:38:19,P101,Espresso,Coffee,Small,1,2.5,2.5,Debit Card,C144,2,Mall Branch,EMP001
2292,2025-04-12,16:02:02,P302,Croissant,Bakery,NA,1,3.0,3.0,Debit Card,NA,0,Airport,EMP003
2293,2024-10-16,10:07:47,P101,Espresso,Coffee,Small,3,2.5,7.5,Debit Card,C427,0,Mall Branch,EMP001
2294,2024-10-11,20:37:07,P301,Blueberry Muffin,Bakery,NA,2,2.5,5.0,Credit Card,NA,6,Mall Branch,EMP003
2295,2025-02-08,20:38:24,P103,Latte,Coffee,Large,2,4.5,9.0,Debit Card,C644,10,Downtown,EMP003
2296,2024-09-03,16:16:45,P302,Croissant,Bakery,NA,1,3.0,3.0,Debit Card,C219,3,Downtown,EMP001
2297,2024-08-12,11:32:28,P102,Cappuccino,Coffee,Large,2,4.0,8.0,Credit Card,NA,0,University,EMP004
2298,2025-03-03,12:43:44,P201,Green Tea,Tea,Small,3,2.0,6.0,Debit Card,C150,0,University,EMP001
2299,2024-09-02,11:17:32,P201,Green Tea,Tea,Medium,2,2.5,5.0,Debit Card,C324,0,Mall Branch,EMP003
2300,2025-05-27,08:04:46,P103,Latte,Coffee,Medium,1,3.5,3.5,Cash,NA,3,Airport,EMP005
2301,2025-02-24,20:13:51,P103,Latte,Coffee,Large,3,4.5,13.5,Cash,NA,0,University,EMP004
2302,2024-10-28,09:26:58,P103,Latte,Coffee,Medium,2,3.5,7.0,Debit Card,C837,9,Mall Branch,EMP001
2303,2025-02-28,11:58:16,P301,Blueberry Muffin,Bakery,NA,1,2.5,2.5,Cash,C803,0,Downtown,EMP004
2304,2024-08-25,09:25:38,P301,Blueberry Muffin,Bakery,NA,3,2.5,7.5,Debit Card,NA,0,Airport,EMP003
2305,2024-10-06,18:03:59,P103,Latte,Coffee,Large,3,4.5,13.5,Cash,C743,0,Downtown,EMP001
2306,2025-07-26,08:55:26,P301,Blueberry Muffin,Bakery,NA,3,2.5,7.5,Debit Card,C203,3,University,EMP002
2307,2025-05-15,18:03:53,P103,Latte,Coffee,Medium,3,3.5,10.5,Debit Card,NA,1,University,EMP005
2308,2024-08-18,12:34:51,P103,Latte,Coffee,Large,3,4.5,13.5,Debit Card,NA,0,Downtown,EMP004
2309,2024-10-09,16:15:45,P102,Cappuccino,Coffee,Large,1,4.0,4.0,Debit Card,C108,10,University,EMP003
2310,2025-02-04,19:12:04,P102,Cappuccino,Coffee,Medium,3,3.5,10.5,Credit Card,C733,7,University,EMP002
2311,2024-09-22,10:50:02,P103,Latte,Coffee,Medium,3,3.5,10.5,Credit Card,C920,2,Airport,EMP002
2312,2025-02-11,10:32:04,P102,Cappuccino,Coffee,Large,3,4.0,12.0,Cash,NA,10,Airport,EMP005
2313,2025-06-05,11:10:25,P102,Cappuccino,Coffee,Small,3,3.0,9.0,Cash,NA,7,University,EMP002
2314,2024-08-25,17:43:20,P302,Croissant,Bakery,NA,2,3.0,6.0,Cash,C695,0,Airport,EMP001
2315,2025-01-20,12:13:32,P101,Espresso,Coffee,Small,2,2.5,5.0,Credit Card,C469,6,Mall Branch,EMP004
2316,2025-02-06,11:58:58,P202,Chai Latte,Tea,Large,3,4.0,12.0,Credit Card,NA,8,Downtown,EMP004
2317,2025-05-03,17:21:08,P101,Espresso,Coffee,Medium,3,3.0,9.0,Debit Card,C469,0,University,EMP001
2318,2025-02-09,08:53:21,P302,Croissant,Bakery,NA,2,3.0,6.0,Credit Card,C916,1,Downtown,EMP002
2319,2025-06-15,10:02:05,P302,Croissant,Bakery,NA,2,3.0,6.0,Debit Card,C348,5,Airport,EMP004
2320,2025-01-01,09:02:35,P301,Blueberry Muffin,Bakery,NA,2,2.5,5.0,Cash,C826,0,Downtown,EMP002
2321,2025-02-07,16:34:33,P101,Espresso,Coffee,Medium,2,3.0,6.0,Debit Card,C999,3,University,EMP002
2322,2025-04-14,12:48:59,P202,Chai Latte,Tea,Large,3,4.0,12.0,Cash,C163,0,University,EMP003
2323,2025-05-13,08:10:59,P103,Latte,Coffee,Large,2,4.5,9.0,Credit Card,NA,0,University,EMP004
2324,2024-09-06,10:50:17,P202,Chai Latte,Tea,Medium,1,3.5,3.5,Credit Card,C784,2,Airport,EMP005
2325,2025-08-06,18:45:55,P301,Blueberry Muffin,Bakery,NA,1,2.5,2.5,Debit Card,NA,7,Downtown,EMP005
2326,2024-10-29,13:29:37,P201,Green Tea,Tea,Small,1,2.0,2.0,Cash,NA,2,University,EMP003
2327,2024-10-04,19:50:22,P103,Latte,Coffee,Large,3,4.5,13.5,Cash,C814,8,Airport,EMP004
2328,2025-04-19,19:18:20,P103,Latte,Coffee,Medium,2,3.5,7.0,Cash,C695,8,Mall Branch,EMP002
2329,2025-07-25,19:57:53,P302,Croissant,Bakery,NA,1,3.0,3.0,Debit Card,C508,0,Airport,EMP004
2330,2024-11-21,11:55:07,P202,Chai Latte,Tea,Medium,1,3.5,3.5,Cash,NA,3,University,EMP004
2331,2025-07-11,11:16:00,P202,Chai Latte,Tea,Large,1,4.0,4.0,Cash,C522,0,Downtown,EMP004
2332,2025-07-29,16:49:19,P103,Latte,Coffee,Medium,1,3.5,3.5,Debit Card,NA,10,Mall Branch,EMP003
2333,2024-09-04,13:26:11,P201,Green Tea,Tea,Small,1,2.0,2.0,Debit Card,C874,7,Downtown,EMP003
2334,2025-05-28,20:27:17,P101,Espresso,Coffee,Small,3,2.5,7.5,Cash,C234,6,University,EMP004
2335,2024-11-11,16:47:02,P301,Blueberry Muffin,Bakery,NA,1,2.5,2.5,Cash,C474,8,Mall Branch,EMP001
2336,2024-11-02,14:16:18,P301,Blueberry Muffin,Bakery,NA,3,2.5,7.5,Credit Card,C378,0,Mall Branch,EMP002
2337,2025-02-12,16:32:09,P102,Cappuccino,Coffee,Medium,3,3.5,10.5,Debit Card,C686,0,Mall Branch,EMP004
2338,2024-09-11,13:22:20,P301,Blueberry Muffin,Bakery,NA,2,2.5,5.0,Debit Card,C559,0,University,EMP001
2339,2024-11-19,13:28:02,P302,Croissant,Bakery,NA,1,3.0,3.0,Credit Card,NA,0,Airport,EMP005
2340,2025-07-05,12:58:30,P103,Latte,Coffee,Medium,3,3.5,10.5,Debit Card,NA,0,University,EMP002
2341,2025-04-22,13:47:38,P103,Latte,Coffee,Large,3,4.5,13.5,Credit Card,NA,2,Airport,EMP003
2342,2025-05-14,18:45:32,P202,Chai Latte,Tea,Medium,2,3.5,7.0,Cash,NA,0,Downtown,EMP003
2343,2025-07-02,18:22:37,P202,Chai Latte,Tea,Medium,1,3.5,3.5,Debit Card,C559,2,Mall Branch,EMP004
2344,2024-09-13,13:17:44,P302,Croissant,Bakery,NA,3,3.0,9.0,Debit Card,NA,2,Downtown,EMP001
2345,2025-03-17,18:43:05,P302,Croissant,Bakery,NA,2,3.0,6.0,Cash,C784,9,Downtown,EMP001
2346,2025-05-17,10:09:06,P202,Chai Latte,Tea,Large,1,4.0,4.0,Debit Card,NA,10,Mall Branch,EMP001
2347,2024-11-04,12:34:25,P201,Green Tea,Tea,Medium,1,2.5,2.5,Cash,C182,0,University,EMP004
2348,2024-11-24,20:03:01,P102,Cappuccino,Coffee,Small,1,3.0,3.0,Cash,NA,6,University,EMP002
2349,2025-08-02,19:14:00,P202,Chai Latte,Tea,Large,1,4.0,4.0,Debit Card,NA,9,University,EMP001
2350,2025-05-12,16:16:38,P103,Latte,Coffee,Medium,1,3.5,3.5,Credit Card,C649,0,Downtown,EMP004
2351,2024-09-19,12:38:35,P101,Espresso,Coffee,Small,2,2.5,5.0,Debit Card,C626,1,Airport,EMP004
2352,2025-03-14,12:53:59,P202,Chai Latte,Tea,Medium,1,3.5,3.5,Credit Card,C709,8,Downtown,EMP001
2353,2025-02-13,11:41:43,P102,Cappuccino,Coffee,Small,1,3.0,3.0,Cash,C225,0,Airport,EMP003
2354,2024-11-25,18:28:55,P302,Croissant,Bakery,NA,3,3.0,9.0,Debit Card,C876,4,Downtown,EMP001
2355,2024-12-18,11:39:01,P102,Cappuccino,Coffee,Medium,2,3.5,7.0,Cash,C563,9,Mall Branch,EMP003
2356,2024-08-31,14:41:38,P301,Blueberry Muffin,Bakery,NA,3,2.5,7.5,Cash,C186,0,Mall Branch,EMP003
2357,2024-11-01,09:10:47,P103,Latte,Coffee,Large,2,4.5,9.0,Credit Card,C104,8,Downtown,EMP002
2358,2025-06-29,15:53:16,P102,Cappuccino,Coffee,Large,1,4.0,4.0,Credit Card,C955,4,University,EMP001
2359,2025-02-23,11:03:57,P103,Latte,Coffee,Medium,1,3.5,3.5,Credit Card,NA,5,Airport,EMP003
2360,2025-03-20,08:46:40,P301,Blueberry Muffin,Bakery,NA,1,2.5,2.5,Debit Card,C744,0,University,EMP001
2361,2024-10-19,15:49:30,P302,Croissant,Bakery,NA,1,3.0,3.0,Cash,C819,0,Airport,EMP003
2362,2025-04-18,11:59:15,P101,Espresso,Coffee,Medium,3,3.0,9.0,Debit Card,C478,7,Downtown,EMP005
2363,2025-03-16,13:34:32,P101,Espresso,Coffee,Medium,3,3.0,9.0,Credit Card,NA,0,Airport,EMP005
2364,2025-01-16,12:06:14,P301,Blueberry Muffin,Bakery,NA,1,2.5,2.5,Cash,NA,2,University,EMP002
2365,2025-02-02,19:02:52,P102,Cappuccino,Coffee,Large,2,4.0,8.0,Cash,C282,8,University,EMP003
2366,2025-03-02,09:49:17,P201,Green Tea,Tea,Medium,1,2.5,2.5,Debit Card,NA,7,Downtown,EMP005
2367,2024-08-28,20:41:06,P102,Cappuccino,Coffee,Small,3,3.0,9.0,Cash,NA,6,Airport,EMP005
2368,2024-11-10,10:14:07,P102,Cappuccino,Coffee,Medium,2,3.5,7.0,Credit Card,C366,6,Downtown,EMP002
2369,2025-01-31,10:55:43,P202,Chai Latte,Tea,Medium,3,3.5,10.5,Cash,C310,10,Mall Branch,EMP005
2370,2025-05-20,20:13:42,P202,Chai Latte,Tea,Large,1,4.0,4.0,Credit Card,C862,7,Downtown,EMP001
2371,2025-01-02,20:57:33,P301,Blueberry Muffin,Bakery,NA,2,2.5,5.0,Debit Card,C268,0,Mall Branch,EMP004
2372,2025-03-28,12:04:40,P101,Espresso,Coffee,Small,2,2.5,5.0,Credit Card,C303,10,University,EMP004
2373,2024-10-15,13:13:05,P101,Espresso,Coffee,Medium,2,3.0,6.0,Cash,C826,8,Downtown,EMP001
2374,2025-01-27,19:36:27,P102,Cappuccino,Coffee,Small,1,3.0,3.0,Cash,C355,0,University,EMP003
2375,2025-02-28,18:32:40,P102,Cappuccino,Coffee,Medium,1,3.5,3.5,Debit Card,C203,0,Mall Branch,EMP002
2376,2024-11-28,15:52:33,P301,Blueberry Muffin,Bakery,NA,1,2.5,2.5,Cash,NA,0,Downtown,EMP004
2377,2024-10-13,18:43:32,P101,Espresso,Coffee,Small,2,2.5,5.0,Cash,C753,1,Mall Branch,EMP004
2378,2025-01-28,20:43:38,P302,Croissant,Bakery,NA,3,3.0,9.0,Cash,NA,5,Downtown,EMP003
2379,2024-09-18,15:33:05,P103,Latte,Coffee,Medium,3,3.5,10.5,Cash,C404,0,Downtown,EMP004
2380,2024-12-22,15:21:43,P202,Chai Latte,Tea,Medium,3,3.5,10.5,Debit Card,NA,0,Airport,EMP004
2381,2024-08-12,13:51:35,P102,Cappuccino,Coffee,Large,1,4.0,4.0,Credit Card,NA,10,Airport,EMP002
2382,2024-11-04,11:06:58,P302,Croissant,Bakery,NA,1,3.0,3.0,Credit Card,C150,0,Downtown,EMP004
2383,2024-09-05,15:47:58,P301,Blueberry Muffin,Bakery,NA,1,2.5,2.5,Debit Card,NA,7,University,EMP002
2384,2025-07-30,12:08:47,P101,Espresso,Coffee,Small,3,2.5,7.5,Debit Card,C463,8,Airport,EMP002
2385,2025-08-02,20:53:43,P202,Chai Latte,Tea,Medium,1,3.5,3.5,Credit Card,NA,0,University,EMP005
2386,2025-02-13,08:41:14,P103,Latte,Coffee,Medium,2,3.5,7.0,Credit Card,C729,1,Airport,EMP003
2387,2024-10-28,12:33:56,P201,Green Tea,Tea,Medium,1,2.5,2.5,Credit Card,C647,0,Downtown,EMP004
2388,2025-05-09,11:49:25,P202,Chai Latte,Tea,Large,1,4.0,4.0,Credit Card,C577,9,Mall Branch,EMP003
2389,2025-06-07,18:49:24,P202,Chai Latte,Tea,Large,3,4.0,12.0,Cash,C988,5,University,EMP002
2390,2025-04-15,19:08:03,P101,Espresso,Coffee,Small,3,2.5,7.5,Debit Card,C252,6,Airport,EMP002
2391,2024-10-23,15:16:05,P301,Blueberry Muffin,Bakery,NA,2,2.5,5.0,Credit Card,C637,0,Downtown,EMP001
2392,2024-11-26,12:43:56,P103,Latte,Coffee,Large,1,4.5,4.5,Debit Card,C390,10,Downtown,EMP002
2393,2024-11-07,18:13:22,P102,Cappuccino,Coffee,Medium,3,3.5,10.5,Debit Card,C862,0,Mall Branch,EMP003
2394,2025-05-15,13:07:42,P101,Espresso,Coffee,Medium,3,3.0,9.0,Cash,C451,9,Downtown,EMP005
2395,2024-11-11,11:28:24,P201,Green Tea,Tea,Small,2,2.0,4.0,Cash,C776,0,Mall Branch,EMP002
2396,2024-09-22,12:23:05,P103,Latte,Coffee,Large,2,4.5,9.0,Credit Card,C398,0,Downtown,EMP005
2397,2024-11-11,08:35:56,P202,Chai Latte,Tea,Medium,1,3.5,3.5,Credit Card,C212,7,Downtown,EMP002
2398,2025-02-07,11:01:41,P103,Latte,Coffee,Large,3,4.5,13.5,Credit Card,C416,8,University,EMP004
2399,2024-11-25,17:31:37,P102,Cappuccino,Coffee,Small,3,3.0,9.0,Credit Card,NA,0,Mall Branch,EMP002
2400,2024-10-02,14:00:42,P102,Cappuccino,Coffee,Medium,3,3.5,10.5,Debit Card,NA,5,Mall Branch,EMP004
2401,2025-01-25,08:42:34,P101,Espresso,Coffee,Medium,3,3.0,9.0,Debit Card,C744,0,Airport,EMP001
2402,2025-04-08,19:36:07,P101,Espresso,Coffee,Medium,2,3.0,6.0,Cash,C979,7,Mall Branch,EMP002
2403,2025-03-09,08:23:59,P202,Chai Latte,Tea,Medium,1,3.5,3.5,Debit Card,NA,9,Mall Branch,EMP005
2404,2025-08-05,09:58:38,P202,Chai Latte,Tea,Large,1,4.0,4.0,Credit Card,NA,0,Airport,EMP005
2405,2024-08-13,19:32:14,P101,Espresso,Coffee,Small,3,2.5,7.5,Credit Card,C140,5,Airport,EMP005
2406,2025-02-07,15:09:00,P201,Green Tea,Tea,Small,2,2.0,4.0,Credit Card,C156,0,Mall Branch,EMP001
2407,2025-02-23,20:03:25,P302,Croissant,Bakery,NA,3,3.0,9.0,Debit Card,C197,0,Downtown,EMP004
2408,2025-03-13,19:22:48,P302,Croissant,Bakery,NA,2,3.0,6.0,Cash,C377,8,Mall Branch,EMP004
2409,2025-02-13,10:05:09,P302,Croissant,Bakery,NA,2,3.0,6.0,Credit Card,C915,2,University,EMP001
2410,2025-07-05,10:46:57,P302,Croissant,Bakery,NA,1,3.0,3.0,Cash,NA,6,Mall Branch,EMP001
2411,2024-08-20,18:17:24,P101,Espresso,Coffee,Medium,1,3.0,3.0,Credit Card,C871,0,Downtown,EMP001
2412,2025-01-19,14:27:05,P301,Blueberry Muffin,Bakery,NA,3,2.5,7.5,Debit Card,NA,0,Airport,EMP005
2413,2025-07-07,11:09:50,P302,Croissant,Bakery,NA,3,3.0,9.0,Debit Card,NA,0,Downtown,EMP001
2414,2024-08-11,19:12:05,P103,Latte,Coffee,Large,3,4.5,13.5,Cash,NA,0,University,EMP002
2415,2025-01-25,13:34:29,P302,Croissant,Bakery,NA,2,3.0,6.0,Debit Card,NA,1,Mall Branch,EMP003
2416,2025-06-11,14:25:41,P302,Croissant,Bakery,NA,2,3.0,6.0,Credit Card,C806,0,University,EMP004
2417,2024-09-16,18:26:34,P102,Cappuccino,Coffee,Small,1,3.0,3.0,Credit Card,NA,2,Mall Branch,EMP001
2418,2025-06-28,14:58:43,P201,Green Tea,Tea,Medium,1,2.5,2.5,Cash,NA,0,Downtown,EMP004
2419,2024-11-14,08:49:27,P103,Latte,Coffee,Large,1,4.5,4.5,Cash,C634,0,Downtown,EMP002
2420,2025-05-31,13:21:21,P302,Croissant,Bakery,NA,1,3.0,3.0,Cash,C880,0,Mall Branch,EMP002
2421,2025-07-08,17:27:31,P301,Blueberry Muffin,Bakery,NA,3,2.5,7.5,Debit Card,NA,0,University,EMP003
2422,2024-10-23,11:35:39,P202,Chai Latte,Tea,Medium,2,3.5,7.0,Debit Card,NA,0,Mall Branch,EMP004
2423,2024-09-28,09:14:36,P302,Croissant,Bakery,NA,2,3.0,6.0,Credit Card,NA,0,Downtown,EMP003
2424,2025-04-03,14:23:22,P102,Cappuccino,Coffee,Small,3,3.0,9.0,Cash,C188,1,Airport,EMP005
2425,2024-09-08,08:31:13,P102,Cappuccino,Coffee,Small,3,3.0,9.0,Debit Card,C730,0,University,EMP001
2426,2025-08-01,09:02:13,P103,Latte,Coffee,Medium,1,3.5,3.5,Credit Card,C394,0,Downtown,EMP003
2427,2025-01-21,19:41:09,P201,Green Tea,Tea,Small,1,2.0,2.0,Credit Card,C762,1,Downtown,EMP004
2428,2025-03-11,16:14:00,P101,Espresso,Coffee,Medium,3,3.0,9.0,Cash,C546,5,Airport,EMP002
2429,2024-12-23,16:14:26,P101,Espresso,Coffee,Medium,1,3.0,3.0,Credit Card,NA,0,University,EMP002
2430,2024-09-25,08:01:12,P102,Cappuccino,Coffee,Medium,1,3.5,3.5,Cash,NA,0,Downtown,EMP002
2431,2024-08-18,19:34:19,P301,Blueberry Muffin,Bakery,NA,1,2.5,2.5,Debit Card,C353,2,University,EMP004
2432,2024-08-29,08:22:34,P301,Blueberry Muffin,Bakery,NA,1,2.5,2.5,Debit Card,NA,0,University,EMP005
2433,2024-10-28,13:09:37,P301,Blueberry Muffin,Bakery,NA,2,2.5,5.0,Credit Card,NA,0,Airport,EMP003
2434,2024-09-12,08:33:17,P101,Espresso,Coffee,Medium,1,3.0,3.0,Credit Card,C819,0,University,EMP003
2435,2025-01-05,20:50:25,P302,Croissant,Bakery,NA,2,3.0,6.0,Credit Card,NA,2,University,EMP005
2436,2024-12-14,15:55:47,P101,Espresso,Coffee,Small,3,2.5,7.5,Debit Card,NA,1,Mall Branch,EMP003
2437,2025-01-19,15:59:23,P202,Chai Latte,Tea,Large,3,4.0,12.0,Cash,NA,8,University,EMP004
2438,2024-09-12,10:14:27,P102,Cappuccino,Coffee,Medium,1,3.5,3.5,Debit Card,C309,6,Mall Branch,EMP002
